"","assessor","track"
"3771",3771,"If You Leave Me Now (feat. Boyz II Men)"
"3772",3772,"On elämä laina (Alasti-klubi)"
"3773",3773,"Nowadays (feat. Landon Cube)"
"3774",3774,"Betrayed"
"3775",3775,"What Do You Love"
"3776",3776,"Nervous (The Ooh Song) - Mark McCabe Remix"
"3777",3777,"Jovial"
"3778",3778,"Hey Ho"
"3779",3779,"Tårnet til Carlsen"
"3780",3780,"Versace 2017"
"3781",3781,"Arigato"
"3782",3782,"Heart Won't Forget"
"3783",3783,"Millionaire - Alan Walker Remix"
"3784",3784,"Shout Out to My Ex"
"3785",3785,"False Alarm"
"3786",3786,"Happy New Year"
"3787",3787,"Love On Me"
"3788",3788,"Cigarette (feat. Madcon & Julimar Santos)"
"3789",3789,"Dancing On My Own"
"3790",3790,"Kjærlighet er mer enn forelskelse"
"3791",3791,"Feel Da Rush"
"3792",3792,"This Town"
"3793",3793,"Målløs"
"3794",3794,"Hurts So Good"
"3795",3795,"Fragile"
"3796",3796,"When We Were Young"
"3797",3797,"Alive"
"3798",3798,"Gangsta Walk"
"3799",3799,"Trust Nobody (feat. Selena Gomez & Tory Lanez)"
"3800",3800,"Selmas sang (fra Snøfall)"
"3801",3801,"Raging"
"3802",3802,"Here We Go Again"
"3803",3803,"Sangen Du Hater"
"3804",3804,"Only One - Radio Edit"
"3805",3805,"Lay It On Me"
"3806",3806,"Sunshine Hits My Face"
"3807",3807,"Lett å være rebell i kjellerleiligheten din"
"3808",3808,"Engler i sne"
"3809",3809,"Bare så du vett det"
"3810",3810,"Dory 2017"
"3811",3811,"Pinne for landet"
"3812",3812,"Sidewalks"
"3813",3813,"Golden Light (feat. 6AM)"
"3814",3814,"You & Me"
"3815",3815,"Together"
"3816",3816,"Little Lover"
"3817",3817,"Kids - Seeb Remix"
"3818",3818,"PILLOWTALK"
"3819",3819,"Berlin"
"3820",3820,"Nostalgi 3Millioner"
"3821",3821,"STFU"
"3822",3822,"Sulten 2 (Live på NRK P3)"
"3823",3823,"Vestlandet"
"3824",3824,"See You Again (feat. Charlie Puth) - From ""Furious 7"""
"3825",3825,"Gullalderen 2017"
"3826",3826,"Den Finast Eg Veit"
"3827",3827,"Gunerius"
"3828",3828,"We Don't Have To Take Our Clothes Off"
"3829",3829,"Famous"
"3830",3830,"Roses"
"3831",3831,"One More Second"
"3832",3832,"Once In a While"
"3833",3833,"One Step At A Time"
"3834",3834,"Cool Girl"
"3835",3835,"Ponyville 2016"
"3836",3836,"Himmel På Jord"
"3837",3837,"Home for Christmas"
"3838",3838,"in my miNd"
"3839",3839,"For Evigt"
"3840",3840,"Lost Boy"
"3841",3841,"Jealous"
"3842",3842,"Hold Back The River"
"3843",3843,"Rockin’"
"3844",3844,"Samurai Swords - Acoustic Version"
"3845",3845,"Never Ever - Edit"
"3846",3846,"Some Kind Of Drug"
"3847",3847,"Golden Ticket"
"3848",3848,"Everglow - Single Version"
"3849",3849,"I Don't Know My Name"
"3850",3850,"Needed Me"
"3851",3851,"Party"
"3852",3852,"Carry Me"
"3853",3853,"Six Feet Under"
"3854",3854,"All The Pretty Girls"
"3855",3855,"Hear You Sing"
"3856",3856,"Chill Bill"
"3857",3857,"En Siste Gang"
"3858",3858,"Visceral"
"3859",3859,"Chains of Promises"
"3860",3860,"Litt for mye"
"3861",3861,"Slow Down The Flow"
"3862",3862,"Breathe - Acoustic"
"3863",3863,"Cracks"
"3864",3864,"Let's Give It A Shot"
"3865",3865,"Run For Your Life"
"3866",3866,"Tenerife Sea"
"3867",3867,"Give Me Love"
"3868",3868,"Heartbeat"
"3869",3869,"Savage (feat. Flux Pavilion & MAX)"
"3870",3870,"Gravity"
"3871",3871,"Life Goes On"
"3872",3872,"Me dansar ikkje for moro skyld"
"3873",3873,"See You Soon"
"3874",3874,"Wasting Your Time (feat. Alida)"
"3875",3875,"Sex for Breakfast"
"3876",3876,"Ni liv"
"3877",3877,"Listen To Your Heart"
"3878",3878,"I Miss You"
"3879",3879,"I Need You"
"3880",3880,"Doing Good"
"3881",3881,"Säga mig"
"3882",3882,"Say It - Illenium Remix"
"3883",3883,"Langt å gå"
"3884",3884,"Light"
"3885",3885,"Not Going Home"
"3886",3886,"Pillow Fight"
"3887",3887,"Pinnacle"
"3888",3888,"Sky"
"3889",3889,"Oceans Away - Sam Feldt Remix"
"3890",3890,"Play With You"
"3891",3891,"Love on the Weekend"
"3892",3892,"Halfway Off The Balcony"
"3893",3893,"All I Want (feat. Stonefox) - Edit"
"3894",3894,"Changing"
"3895",3895,"Good Drank"
"3896",3896,"Ocean"
"3897",3897,"High For Hours"
"3898",3898,"The Moning Comes"
"3899",3899,"Pong Dance"
"3900",3900,"The Funeral"
"3901",3901,"The Other"
"3902",3902,"Love$ick"
"3903",3903,"Vekk meg opp"
"3904",3904,"Høyt over Oslo"
"3905",3905,"Fever"
"3906",3906,"Amazing"
"3907",3907,"No Lie - Sam Feldt Remix"
"3908",3908,"3 Mile Harbor"
"3909",3909,"Out Of My System"
"3910",3910,"Quit You"
"3911",3911,"Back to Beautiful"
"3912",3912,"Evig ung"
"3913",3913,"Tingen"
"3914",3914,"Sleep Deprived"
"3915",3915,"Number One"
"3916",3916,"Rundt neste sving"
"3917",3917,"Si ja!"
"3918",3918,"God morgen, min kjære"
"3919",3919,"Little Do You Know"
"3920",3920,"Botanisk Hage"
"3921",3921,"Forbes 2017"
"3922",3922,"That´s Me"
"3923",3923,"Like That"
"3924",3924,"I Think Of You"
"3925",3925,"Digital Love (feat. Hailee Steinfeld)"
"3926",3926,"Paranoid"
"3927",3927,"Dypt"
"3928",3928,"Animals"
"3929",3929,"Hvite menn som pusher 50"
"3930",3930,"One Night Stand"
"3931",3931,"Spis din syvende sans"
"3932",3932,"Gikk I Bakken"
"3933",3933,"Ashanti"
"3934",3934,"Muhammad Ali"
"3935",3935,"Lies In The Dark - From ""Fifty Shades Darker"" (Original Motion Picture Soundtrack)"
"3936",3936,"On and On"
"3937",3937,"Standing When It All Falls Down - Official NiP Team Song"
"3938",3938,"Oppå bordet"
"3939",3939,"In Your Arms"
"3940",3940,"The Scientist - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""
"3941",3941,"Unsteady"
"3942",3942,"Impossible"
"3943",3943,"""Read All About It, Pt. III"""
"3944",3944,"One Woman Man - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""
"3945",3945,"White Iverson"
"3946",3946,"Cruise - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""
"3947",3947,"Pray - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""
"3948",3948,"You and I"
"3949",3949,"Childhood Dreams"
"3950",3950,"Like I Love You"
"3951",3951,"Seasons"
"3952",3952,"Till You're Loved"
"3953",3953,"Everyone's Talking"
"3954",3954,"Ventet på deg"
"3955",3955,"Dark Side"
"3956",3956,"Wasted Youth"
"3957",3957,"Venter"
"3958",3958,"Never Ever - Hotel Garuda Remix"
"3959",3959,"Never Gonna Be"
"3960",3960,"Breathe (feat. Hoodboi)"
"3961",3961,"Our City - Acoustic"
"3962",3962,"Open Your Eyes"
"3963",3963,"Comin Out Strong"
"3964",3964,"Matches"
"3965",3965,"Bae - KVR Remix"
"3966",3966,"River"
"3967",3967,"Seventeen"
"3968",3968,"Fresh Eyes - Ryan Riback Remix"
"3969",3969,"Barely Floating (feat. Matilda)"
"3970",3970,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)"
"3971",3971,"Can`t Help Myself (feat. Mugisho and Julie Bergan)"
"3972",3972,"Dirhamz"
"3973",3973,"3AM (Pull Up) (feat. MØ)"
"3974",3974,"Dreams"
"3975",3975,"No Matter (Basic Tape vs. Frances)"
"3976",3976,"Din idiot"
"3977",3977,"Taped Up Heart (feat. Clara Mae) - Acoustic"
"3978",3978,"Bartender"
"3979",3979,"Bloodstain"
"3980",3980,"i could change ur life"
"3981",3981,"Hoping"
"3982",3982,"Free Fall - Hedegaard Remix"
"3983",3983,"Chanel"
"3984",3984,"Wrecking Crew"
"3985",3985,"Wonderful Life (Mi Oh My) - from The Angry Birds Movie (Original Motion Picture Soundtrack)"
"3986",3986,"Old Thing Back (feat. Ja Rule and Ralph Tresvant)"
"3987",3987,"Dill Dall (feat. Lothepus & Pilgaard)"
"3988",3988,"1 Night"
"3989",3989,"Golden Youth"
"3990",3990,"I Can't Fall in Love Without You"
"3991",3991,"Worry"
"3992",3992,"Children Of A Miracle"
"3993",3993,"One Mississippi"
"3994",3994,"If You Don't Know"
"3995",3995,"Make That Money Girl"
"3996",3996,"Million Reasons - Andrelli Remix"
"3997",3997,"Going Backwards"
"3998",3998,"Funeral"
"3999",3999,"Bad Bitch (feat. Ty Dolla $ign)"
"4000",4000,"Om Alt Går Til Helvete"
"4001",4001,"Håper du har plass"
"4002",4002,"Beng Beng Beng"
"4003",4003,"Too Late To Love Me"
"4004",4004,"Puste under vann"
"4005",4005,"Blackout - acoustic"
"4006",4006,"Cold - Hot Shade & Mike Perry Remix"
"4007",4007,"Wicked"
"4008",4008,"1000 Tusenlapper"
"4009",4009,"Panorama"
"4010",4010,"Do You Love Me"
"4011",4011,"Breathe - HEDEGAARD Remix"
"4012",4012,"9 (After Coachella) (feat. MØ & SOPHIE)"
"4013",4013,"Forever Young"
"4014",4014,"Langt mot nord"
"4015",4015,"ROCKABYE BABY (feat. ScHoolboy Q)"
"4016",4016,"Come Closer"
"4017",4017,"Gimme Gimme"
"4018",4018,"Never Gonna Give You Up"
"4019",4019,"På kroken"
"4020",4020,"Skammekroken 2017"
"4021",4021,"Mess Is Mine"
"4022",4022,"Baymax 2017"
"4023",4023,"Goodbye To Love"
"4024",4024,"Waterfall - Seeb Remix"
"4025",4025,"Ei runde til"
"4026",4026,"You On Me"
"4027",4027,"It Ain't Me - Tiësto's AFTR:HRS Remix"
"4028",4028,"Galway Girl - Martin Jensen Remix"
"4029",4029,"La meg være ung"
"4030",4030,"It Aint me - Acoustic"
"4031",4031,"Make Me (Cry) - Acoustic"
"4032",4032,"Cold - Acoustic"
"4033",4033,"Girl at Coachella"
"4034",4034,"Hear You Sing - Acoustic"
"4035",4035,"Sweet Architect"
"4036",4036,"September Song - Guitar Acoustic"
"4037",4037,"Don't Stop Believin'"
"4038",4038,"Scared To Be Lonely - Acoustic Version"
"4039",4039,"KJØRR"
"4040",4040,"Can I Be Him - SJUR Remix"
"4041",4041,"Et Par Rolige Shots Med Gutta"
"4042",4042,"None Of Dem"
"4043",4043,"Hus/hotell/slott brenner"
"4044",4044,"Toyota´n til Magdi"
"4045",4045,"Den islamske elefanten"
"4046",4046,"Attitudeproblem"
"4047",4047,"Her"
"4048",4048,"Handful of Gold"
"4049",4049,"5 Million Miles"
"4050",4050,"Gjøre Ingenting"
"4051",4051,"Skaperen 2017"
"4052",4052,"Plot Twist"
"4053",4053,"Kilimanjaro"
"4054",4054,"Painkiller"
"4055",4055,"Ikke noe press"
"4056",4056,"King Of The Hill"
"4057",4057,"Au pair"
"4058",4058,"Stjerner"
"4059",4059,"Berre la meg vær"
"4060",4060,"Hakkebakkeskogen 2017 Guttasnekk"
"4061",4061,"Jens"
"4062",4062,"Verdiløs"
"4063",4063,"Mad Mickey 2017"
"4064",4064,"Raggarock (Pojkarna Som Busar)"
"4065",4065,"Tyven 2017"
"4066",4066,"Hakkebakkeskogen 2017"
"4067",4067,"Geriljaen 2017"
"4068",4068,"Ikke si det til pappa"
"4069",4069,"The One That Got Away"
"4070",4070,"Ta me dit"
"4071",4071,"My Love (feat. Major Lazer, WizKid, Dua Lipa)"
"4072",4072,"Loving You Girl"
"4073",4073,"Uforglemmelig"
"4074",4074,"Du går fri"
"4075",4075,"Another Life"
"4076",4076,"No No"
"4077",4077,"Dynamite - Acoustic"
"4078",4078,"Up Till Dawn (On The Move)"
"4079",4079,"Submission (feat. Danny Brown & Kelela)"
"4080",4080,"Allerede"
"4081",4081,"Sjeiken 2015"
"4082",4082,"Galleriet 2015"
"4083",4083,"I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic"
"4084",4084,"Live Love Learn"
"4085",4085,"Issues - Alan Walker Remix"
"4086",4086,"Fake Friends"
"4087",4087,"Mad For It"
"4088",4088,"W.O.M.A.N"
"4089",4089,"Want You Back"
"4090",4090,"Inferno"
"4091",4091,"Idyll"
"4092",4092,"We Come - Radio Edit"
"4093",4093,"Something More - Andrelli Remix"
"4094",4094,"Ori Tali Ma - LVNDSCAPE Remix"
"4095",4095,"Bussen 2017"
"4096",4096,"Gunerius - Remix"
"4097",4097,"Jag trodde änglarna fanns"
"4098",4098,"Feels So Good (feat. Hanne Mjøen)"
"4099",4099,"Never Wanna Lose You - feat. Justine Skye & Jesper Jenset"
"4100",4100,"D&G (Med Cherrie)"
"4101",4101,"Skjulested"
"4102",4102,"Somethin Tells Me"
"4103",4103,"Vil du shalala"
"4104",4104,"Under Attack"
"4105",4105,"Raincoat (feat. Shy Martin)"
"4106",4106,"High By The Riverside (feat. ARY)"
"4107",4107,"Follow Your Heart"
"4108",4108,"Renegade"
"4109",4109,"Running On Air"
"4110",4110,"Fakkboi (Mytikas 2017)"
"4111",4111,"Linje 1 (feat. Pelihagen)"
"4112",4112,"Ja, vi elsker"
"4113",4113,"17. Mai er vi så glad i"
"4114",4114,"Ja, vi elsker dette landet"
"4115",4115,"Play My Drum"
"4116",4116,"Norge I Rødt, Hvitt Og Blått - 2006 Remastered Version"
"4117",4117,"Our Youth"
"4118",4118,"Norge I Rødt Hvitt Og Blått"
"4119",4119,"Wild Eyes"
"4120",4120,"Party's Over"
"4121",4121,"Null"
"4122",4122,"Castle on the Hill - Seeb Remix"
"4123",4123,"Dagen jeg blir rik (feat. Oral Bee)"
"4124",4124,"E du som du va?"
"4125",4125,"BabyBaby (Zimpzon Remix)"
"4126",4126,"Passport Home - Deepend Remix"
"4127",4127,"Skyline"
"4128",4128,"Old Friends - Jonas Blue Remix"
"4129",4129,"Alene"
"4130",4130,"Det er alle de små tingene som gjør livet stort"
"4131",4131,"Bade naken"
"4132",4132,"Nye Joggesko"
"4133",4133,"I Would Never"
"4134",4134,"Stormvind"
"4135",4135,"Vibe"
"4136",4136,"Run Me Dry"
"4137",4137,"Stay With You"
"4138",4138,"En Solskinnsdag"
"4139",4139,"Vi er perfekt men verden er ikke det"
"4140",4140,"Boys In The Street"
"4141",4141,"MEXICO"
"4142",4142,"Sol og Sommer"
"4143",4143,"Particula (feat. DJ Maphorisa, Nasty C, Ice Prince, Patoranking & Jidenna)"
"4144",4144,"Uh Huh"
"4145",4145,"New Generation"
"4146",4146,"VIII"
"4147",4147,"Køyr mej heimatt!!"
"4148",4148,"Bad At Love"
"4149",4149,"Help Me Help You (feat. Why Don't We)"
"4150",4150,"One Love Manchester - Live from One Love Manchester"
"4151",4151,"Undercover (Edit)"
"4152",4152,"Undercover"
"4153",4153,"Vibber"
"4154",4154,"If You Love Me (feat. Tunji Ige)"
"4155",4155,"Datt ned fra himmelen"
"4156",4156,"If It's Not From You"
"4157",4157,"Inspired"
"4158",4158,"Get With Me"
"4159",4159,"Nydelig"
"4160",4160,"Lift Me Up - Michael Brun Remix"
"4161",4161,"Yellow Light - Despicable Me 3 Original Motion Picture Soundtrack"
"4162",4162,"Part-Time Lover 2"
"4163",4163,"Look4You"
"4164",4164,"Fade Away"
"4165",4165,"Hun gjør meg vill (Remix)"
"4166",4166,"Always Gonna Say Sorry"
"4167",4167,"Just For One Night (feat. Astrid S)"
"4168",4168,"Bungalow"
"4169",4169,"Copacabana"
"4170",4170,"GIRLS GIRLS"
"4171",4171,"Awake"
"4172",4172,"Supercut"
"4173",4173,"Sunny Days"
"4174",4174,"Out of Love"
"4175",4175,"Hollywood"
"4176",4176,"D E Digg (Feat/ Jonas V)"
"4177",4177,"Youm Wara Youm"
"4178",4178,"Bass & Bones"
"4179",4179,"Tore Tang"
"4180",4180,"Fuckgirl"
"4181",4181,"Intrigued"
"4182",4182,"Herregud"
"4183",4183,"Du e her"
"4184",4184,"No Good For You"
"4185",4185,"Baby Love"
"4186",4186,"Dancing In The Dark"
"4187",4187,"Champion"
"4188",4188,"Misbehave"
"4189",4189,"Brother"
"4190",4190,"Summer State of Mind"
"4191",4191,"Bængshot"
"4192",4192,"Lover, Where Do You Live?"
"4193",4193,"Such A Boy"
"4194",4194,"What Do I Do"
"4195",4195,"Malibu - Alan Walker Remix"
"4196",4196,"Sayonara"
"4197",4197,"Bombadilla"
"4198",4198,"Wasted On You"
"4199",4199,"Somebody New (feat. Alexander Oscar)"
"4200",4200,"Didn't Feel A Thing (feat. Emilie Adams)"
"4201",4201,"Liife"
"4202",4202,"Does She Know"
"4203",4203,"Here with You"
"4204",4204,"Mine"
"4205",4205,"Did It Again"
"4206",4206,"Bobler"
"4207",4207,"Mexico - Acoustic / Bonus Track"
"4208",4208,"A Lie"
"4209",4209,"Hypnotised - EP Mix"
"4210",4210,"Grown Ups"
"4211",4211,"Fredag"
"4212",4212,"Groupie Love (feat. A$AP Rocky)"
"4213",4213,"Ahead Of Myself"
"4214",4214,"Happy Song"
"4215",4215,"Cherry"
"4216",4216,"Almost Home"
"4217",4217,"Hum With Me"
"4218",4218,"Nobody"
"4219",4219,"Please Keep Loving Me"
"4220",4220,"Love$ick (feat. A$AP Rocky)"
"4221",4221,"BOOM"
"4222",4222,"Angels"
"4223",4223,"All Your Friends"
"4224",4224,"Hymn"
"4225",4225,"Can't See Straight"
"4226",4226,"brand new eyes"
"4227",4227,"Killing Time"
"4228",4228,"That's It (feat. Gucci Mane & 2 Chainz)"
"4229",4229,"Ms. Right Now"
"4230",4230,"2U (feat. Justin Bieber) - R3hab Remix"
"4231",4231,"Syng mej en song"
"4232",4232,"Fireproof"
"4233",4233,"Breaking All The Rules"
"4234",4234,"Urettferdig"
"4235",4235,"Bring Me Home"
"4236",4236,"Ego (feat. Ty Dolla $ign)"
"4237",4237,"Something New (feat. Ty Dolla $ign)"
"4238",4238,"Forelska meg i deg igjen"
"4239",4239,"Rainbow"
"4240",4240,"Summer Of Love"
"4241",4241,"Only You - KREAM Remix"
"4242",4242,"Real Deal"
"4243",4243,"do re mi"
"4244",4244,"Drømmeland"
"4245",4245,"Moonlight"
"4246",4246,"Tusen Bitar"
"4247",4247,"Ride Home"
"4248",4248,"Place We Were Made"
"4249",4249,"Shut Up And Let Me Walk"
"4250",4250,"Space"
"4251",4251,"Lights"
"4252",4252,"YES"
"4253",4253,"Broken Glass"
"4254",4254,"Future Me"
"4255",4255,"Money"
"4256",4256,"Cut4marco"
"4257",4257,"If You're Hearing This"
"4258",4258,"Riv i hjertet"
"4259",4259,"ThatFeeling (feat. Aleksander Walmann)"
"4260",4260,"Fire"
"4261",4261,"Written in the Scars"
"4262",4262,"Sky Walker"
"4263",4263,"Hooke litt - NRJ edit"
"4264",4264,"You Could Be"
"4265",4265,"Depression & Obsession"
"4266",4266,"Carry On"
"4267",4267,"Save Me"
"4268",4268,"Provider"
"4269",4269,"No Easy Way (Acoustic)"
"4270",4270,"Hologram"
"4271",4271,"Barn for alltid"
"4272",4272,"Already There"
"4273",4273,"Alltid elske dæ"
"4274",4274,"So Am I (feat. Damian Marley & Skrillex)"
"4275",4275,"Masterpiece"
"4276",4276,"Allerede (med Lars Vaular)"
"4277",4277,"Ready to Go"
"4278",4278,"Gone feat. Anderson .Paak"
"4279",4279,"Mountaineers (feat. John Grant)"
"4280",4280,"Can You Feel It"
"4281",4281,"Still Counting"
"4282",4282,"Black Rose"
"4283",4283,"Reincarnation"
"4284",4284,"Mr. Big"
"4285",4285,"Mantra"
"4286",4286,"I Just Can't"
"4287",4287,"Pumped Up"
"4288",4288,"The Sound Of War"
"4289",4289,"Good Luck Bad Luck"
"4290",4290,"You Don't Do It For Me Anymore"
"4291",4291,"Music For People In Trouble"
"4292",4292,"Love So Soft"
"4293",4293,"Bedtime Story"
"4294",4294,"No One Believes In Love Anymore"
"4295",4295,"Moving On"
"4296",4296,"Klubbkamel"
"4297",4297,"2U (feat. Justin Bieber) - Seeb Remix"
"4298",4298,"The Golden Age"
"4299",4299,"The Line"
"4300",4300,"Something Just Like This - Acoustic"
"4301",4301,"Whiskey Lullaby"
"4302",4302,"Muggene Er Megasvære (Elsker Øl)"
"4303",4303,"Kaleidoscope"
"4304",4304,"You’re The Best Thing About Me - U2 Vs. Kygo"
"4305",4305,"Heartline"
"4306",4306,"Not A Toy"
"4307",4307,"Talking to You"
"4308",4308,"Curve (feat. The Weeknd)"
"4309",4309,"Some Kind Of Love"
"4310",4310,"Drugs You Do"
"4311",4311,"Dirty Water"
"4312",4312,"Writing's On The Wall"
"4313",4313,"Ex's & Oh's"
"4314",4314,"Nervous"
"4315",4315,"Tilbake til meg"
"4316",4316,"Plot Twist - Remix"
"4317",4317,"Olav Thon"
"4318",4318,"Usynlig"
"4319",4319,"Wanderlust"
"4320",4320,"Hold meg"
"4321",4321,"Too Good To Be True"
"4322",4322,"Man Of The Year"
"4323",4323,"Generous"
"4324",4324,"Venn (feat. Ramón)"
"4325",4325,"One Foot"
"4326",4326,"Week Without You"
"4327",4327,"Starlight"
"4328",4328,"Willy Wonka (feat. Offset)"
"4329",4329,"Sexy Dirty Love"
"4330",4330,"Intentions (feat. Dan Caplen)"
"4331",4331,"Radioactive"
"4332",4332,"No Role Modelz"
"4333",4333,"Leker deilig"
"4334",4334,"This Ain't Love"
"4335",4335,"Jeg og (feat. Lex Press)"
"4336",4336,"Young - Midnight Kids Remix"
"4337",4337,"Porno"
"4338",4338,"Majesty"
"4339",4339,"Badass Motherfucker"
"4340",4340,"No I Love Yous"
"4341",4341,"Thinkin'"
"4342",4342,"Rainbowland"
"4343",4343,"All Your Friends - Clairmont Remix"
"4344",4344,"I Won't Back Down"
"4345",4345,"BBB"
"4346",4346,"Du Bestemmer (med Unge Ferrari)"
"4347",4347,"Ingenting blir det samme men samme for meg"
"4348",4348,"Er dette alt (feat. Chirag)"
"4349",4349,"Heia meg"
"4350",4350,"Uansett"
"4351",4351,"Jeg bare synes du skulle ha hørt på meg (feat. Unge Ferrari)"
"4352",4352,"Bilder på veggen jeg aldri ser på"
"4353",4353,"Selv du"
"4354",4354,"Stillhet som skriker til meg"
"4355",4355,"Tommelen på vekta"
"4356",4356,"Off to See the World"
"4357",4357,"I Want To Know What Love Is"
"4358",4358,"Natten - med Arif & Unge Ferrari"
"4359",4359,"Cool With It"
"4360",4360,"Hysj, Hysj, Hysj"
"4361",4361,"HUMBLE. - SKRILLEX REMIX"
"4362",4362,"Runnin' (Lose It All)"
"4363",4363,"For You"
"4364",4364,"En Som Meg"
"4365",4365,"Love You Like That"
"4366",4366,"Karl Johan"
"4367",4367,"Ingenting"
"4368",4368,"We Could Go Back"
"4369",4369,"Ballerina"
"4370",4370,"E på vei"
"4371",4371,"High End"
"4372",4372,"Personal"
"4373",4373,"Mandag"
"4374",4374,"Ride Around (feat. Conor Darvid)"
"4375",4375,"Tårnet"
"4376",4376,"Naken"
"4377",4377,"Me & You"
"4378",4378,"AV&PÅ"
"4379",4379,"Byjenta"
"4380",4380,"På kanten"
"4381",4381,"Når Sola Står Opp"
"4382",4382,"Ready To Love You"
"4383",4383,"Faller"
"4384",4384,"El Diablo"
"4385",4385,"Patek Water"
"4386",4386,"Beaten"
"4387",4387,"Think Before I Talk - Cahill Remix"
"4388",4388,"Caving (feat. James Droll)"
"4389",4389,"One Chance To Dance"
"4390",4390,"Badi Boum (feat. Tsunami)"
"4391",4391,"Don't Be A Fool - MTV Unplugged"
"4392",4392,"Meaning of Life"
"4393",4393,"Vetsje Bedre"
"4394",4394,"Dør for deg"
"4395",4395,"Strongest"
"4396",4396,"Venstre (med Medina)"
"4397",4397,"Hearts On Fire"
"4398",4398,"Cool With You"
"4399",4399,"Hjerteknuser"
"4400",4400,"Nummer En"
"4401",4401,"Body"
"4402",4402,"Lonely Together - Acoustic"
"4403",4403,"Don't Sleep On Me (feat. Future and 24hrs)"
"4404",4404,"Glu"
"4405",4405,"Jodeci 969"
"4406",4406,"up in this (with Tinashe)"
"4407",4407,"Minner Fra En Tid"
"4408",4408,"Født På En Øy"
"4409",4409,"Romeo Må Dø - Intro"
"4410",4410,"Sunrise"
"4411",4411,"Ulovlig"
"4412",4412,"Riding Shotgun"
"4413",4413,"Help Me Out"
"4414",4414,"Permanent"
"4415",4415,"Kobraen"
"4416",4416,"I See You"
"4417",4417,"Listen"
"4418",4418,"Fall"
"4419",4419,"Hard To Get"
"4420",4420,"Midnight Train"
"4421",4421,"HIM"
"4422",4422,"No Peace"
"4423",4423,"Utsikten"
"4424",4424,"Always You"
"4425",4425,"Scars"
"4426",4426,"Nothing Left For You"
"4427",4427,"Palace"
"4428",4428,"The Thrill Of It All"
"4429",4429,"One Day At A Time"
"4430",4430,"Pop drop dab"
"4431",4431,"Future"
"4432",4432,"Alt er herlig"
"4433",4433,"Verda vår"
"4434",4434,"Her for deg"
"4435",4435,"Hjertespråk"
"4436",4436,"Generasjon prestasjon"
"4437",4437,"Jul i svingen"
"4438",4438,"Cruel World"
"4439",4439,"Only Human"
"4440",4440,"VIII TO (med Astrid S)"
"4441",4441,"Ting & Tang (feat. Arif)"
"4442",4442,"Boa Me (feat. Ed Sheeran & Mugeez)"
"4443",4443,"The Plan"
"4444",4444,"Row The Body (feat. French Montana)"
"4445",4445,"Perfect - Mike Perry Remix"
"4446",4446,"Slow It Down"
"4447",4447,"Whatever It Takes - Jorgen Odegard Remix"
"4448",4448,"Baris - Staysman Remix"
"4449",4449,"Se deg igjen"
"4450",4450,"Everybody Knows"
"4451",4451,"Wanted You (feat. Lil Uzi Vert)"
"4452",4452,"I'm Not Her"
"4453",4453,"Jungle"
"4454",4454,"Stjernesludd"
"4455",4455,"Når julen kommer"
"4456",4456,"Fairytale of New York (feat. Kirsty MacColl)"
"4457",4457,"Svingensongen"
"4458",4458,"2012"
"4459",4459,"Unreliable"
"4460",4460,"Lonely Together - (feat. Rita Ora) Alan Walker Remix"
